"DEPLOYMENT NAME","QUAY TAG","PACKAGE NAME","VERSION INSTALLED","DEPENDENCY TYPE"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-annotations","2.12.1.redhat-00002","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-annotations","2.13.3.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-core","2.12.1","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-core","2.12.6.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-core","2.13.3.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-core-asl","1.9.13","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-databind","2.12.1","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-databind","2.12.6.1-redhat-00004","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-databind","2.13.3.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-dataformat-csv","2.12.6.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-dataformat-csv","2.13.3.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-dataformat-yaml","2.12.1.redhat-00002","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-dataformat-yaml","2.13.3.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-datatype-jdk8","2.12.1","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-datatype-jdk8","2.12.6.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-datatype-jdk8","2.13.3.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-datatype-jsr310","2.12.1.redhat-00002","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-datatype-jsr310","2.13.3.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-jaxrs-base","2.13.3.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-jaxrs-json-provider","2.13.3.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-mapper-asl","1.9.13","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-module-jaxb-annotations","2.13.3.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-module-paranamer","2.12.6.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-module-paranamer","2.13.3.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-module-scala_2.13","2.12.6.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jackson-module-scala_2.13","2.13.3.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jaeger-client","1.5.0.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jaeger-core","1.5.0.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jaeger-thrift","1.5.0.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jaeger-tracerresolver","1.5.0.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jakarta.activation","1.2.1","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jakarta.activation-api","1.2.1.redhat-00002","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jakarta.activation-api","1.2.2.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jakarta.annotation-api","1.3.5.redhat-00003","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jakarta.inject","2.6.1.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jakarta.validation-api","2.0.2.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jakarta.validation-api","2.0.2.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jakarta.ws.rs-api","2.1.6.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jakarta.xml.bind-api","2.3.2.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jakarta.xml.bind-api","2.3.3.redhat-00002","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","java-11-openjdk","1:11.0.16.1.1-1.el8_6","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","java-11-openjdk-devel","1:11.0.16.1.1-1.el8_6","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","java-11-openjdk-headless","1:11.0.16.1.1-1.el8_6","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","javapackages-filesystem","5.3.0-1.module+el8+2447+6f56d9a6","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","javassist","3.27.0.GA-redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","javax.servlet-api","3.1.0.redhat-1","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","javax.servlet-api","3.1.0.redhat-1","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","javax.ws.rs-api","2.1","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","javax.ws.rs-api","2.1.1.redhat-00002","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jaxb-api","2.3.0.redhat-00003","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jboss-logging","3.4.1.Final","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jcip-annotations","1.0.1.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jcip-annotations","1.0.1.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jctools-core","3.1.0.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jctools-core","3.1.0.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jersey-client","2.34.0.redhat-00002","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jersey-common","2.34.0.redhat-00002","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jersey-container-servlet","2.34.0.redhat-00002","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jersey-container-servlet-core","2.34.0.redhat-00002","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jersey-hk2","2.34.0.redhat-00002","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jersey-server","2.34.0.redhat-00002","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jest","6.3.1","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jest-common","6.3.1","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jetty-client","9.4.44.v20210927-redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jetty-continuation","9.4.44.v20210927-redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jetty-http","9.4.44.v20210927-redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jetty-http","9.4.45.v20220203-redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jetty-io","9.4.44.v20210927-redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jetty-io","9.4.45.v20220203-redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jetty-security","9.4.44.v20210927-redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jetty-security","9.4.45.v20220203-redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jetty-server","9.4.44.v20210927-redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jetty-server","9.4.45.v20220203-redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jetty-servlet","9.4.44.v20210927-redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jetty-servlet","9.4.45.v20220203-redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jetty-servlets","9.4.44.v20210927-redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jetty-util","9.4.44.v20210927-redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jetty-util","9.4.45.v20220203-redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jetty-util-ajax","9.4.44.v20210927-redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jetty-util-ajax","9.4.45.v20220203-redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jmx_prometheus_javaagent","0.16.1.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jopt-simple","5.0.4.redhat-00002","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jopt-simple","5.0.4.redhat-00002","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jose4j","0.7.8.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jose4j","0.7.9.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jrt-fs","11.0.16.1","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","json-c","0.13.1-3.el8","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","json-glib","1.4.4-1.el8","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","json-path","2.6.0.redhat-00002","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","json-smart","2.4.7.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","json-smart","2.4.7.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","json-smart","2.4.7.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jsonevent-layout","1.7.0.redhat-00002","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","jsr305","3.0.2.redhat-00008","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-agent","0.29.0.redhat-00014","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-avro-serializer","5.5.0","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-clients","3.1.0.redhat-00009","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-clients","3.2.3.redhat-00003","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-connect-avro-converter","5.5.0","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-connect-avro-data","5.5.0","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-connect-elasticsearch","5.5.1","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-connect-jdbc","10.1.1","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-connect-smt-deleteifsmt","0.0.1","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-connect-smt-expandjsonsmt","0.0.7","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-connect-smt-expandjsonsmt","0.0.7","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-connect-smt-flattenlistsmt","0.0.8","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-connect-smt-flattenlistsmt","0.0.8","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-env-var-config-provider","1.0.0.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-kubernetes-config-provider","1.0.0.redhat-00003","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-log4j-appender","3.2.3.redhat-00003","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-metadata","3.1.0.redhat-00009","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-metadata","3.2.3.redhat-00003","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-oauth-client","0.10.0.redhat-00014","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-oauth-common","0.10.0.redhat-00014","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-oauth-keycloak-authorizer","0.10.0.redhat-00014","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-oauth-server","0.10.0.redhat-00014","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-oauth-server-plain","0.10.0.redhat-00014","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-quotas-plugin","0.2.0.redhat-00003","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-raft","3.1.0.redhat-00009","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-raft","3.2.3.redhat-00003","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-schema-registry-client","5.5.0","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-schema-serializer","5.5.0","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-server-common","3.1.0.redhat-00009","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-server-common","3.2.3.redhat-00003","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-storage","3.1.0.redhat-00009","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-storage","3.2.3.redhat-00003","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-storage-api","3.1.0.redhat-00009","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-storage-api","3.2.3.redhat-00003","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-streams","3.2.3.redhat-00003","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-streams-scala_2.13","3.2.3.redhat-00003","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka-tools","3.2.3.redhat-00003","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka_2.13","3.1.0.redhat-00009","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka_2.13","3.2.3.redhat-00003","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kafka_exporter","1.4.2-1.redhat_00002.el8amq","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","keycloak-authz-client","13.0.0","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","keycloak-common","13.0.0","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","keycloak-core","13.0.0","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","keyutils-libs","1.5.10-9.el8","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kmod-libs","25-19.el8","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kotlin-reflect","1.4.20","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kotlin-stdlib","1.4.20","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kotlin-stdlib-common","1.4.20","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","krb5-libs","1.18.2-14.el8","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kubernetes-client","5.12.0.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kubernetes-model-apps","5.12.0.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kubernetes-model-batch","5.12.0.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kubernetes-model-certificates","5.12.0.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kubernetes-model-common","5.12.0.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kubernetes-model-core","5.12.0.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","kubernetes-model-extensions","5.12.0.redhat-00001","java-archive"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","langpacks-en","1.0-12.el8","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","lcms2","2.9-2.el8","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","libX11","1.6.8-5.el8","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","libX11-common","1.6.8-5.el8","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","libXau","1.0.9-3.el8","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","libXcomposite","0.4.4-14.el8","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","libXext","1.3.4-1.el8","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","libXi","1.7.10-1.el8","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","libXrender","0.9.10-7.el8","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","libXtst","1.2.3-7.el8","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","libacl","2.2.53-1.el8","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","libarchive","3.3.3-3.el8_5","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","libassuan","2.5.1-3.el8","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","libattr","2.4.48-3.el8","rpm"
"quay.io/cloudservices/xjoin-kafka-connect-strimzi","546c309","libblkid","2.32.1-35.el8","rpm"
